@relation position

% All real positions are relative to torso position.
@attribute class {rest, index, pinch_1, fist, spread}
@attribute A real
@attribute B real
@attribute C real
@attribute D real
@attribute E real
@attribute F real
@attribute G real
@attribute H real

@data
fist -29 10 7 -2 0 0 0 -3 
fist -10 5 1 0 -1 0 -2 -2 
fist -10 17 -1 1 1 0 -2 -4 
fist -11 -2 99 6 0 4 13 17 
fist 46 21 -56 10 8 7 2 15 
fist -45 13 99 25 -1 -8 -18 -16 
fist 38 35 23 19 5 -1 8 17 
fist -19 -5 111 6 0 -2 -18 -6 
fist -113 -80 -79 -90 -6 -15 -11 -42 
fist 4 -38 -99 -18 -7 6 24 -3 
fist 25 -40 4 -13 -1 1 -7 -2 
fist 1 32 -8 -26 -1 1 1 -2 
fist -10 -7 37 -1 0 -5 -13 0 
fist -14 -6 -12 5 -1 -6 -7 -20 
fist -5 1 17 8 1 2 6 10 
fist 0 5 33 -16 -90 -13 -6 6 
fist -13 46 46 -2 -17 4 2 -1 
fist 2 -1 -24 -3 45 9 -29 -1 
fist 5 -6 -10 9 26 9 9 0 
fist -25 -41 -90 -43 -7 -9 -6 -26 
fist 5 13 -34 -3 9 -18 -10 -25 
fist 31 -31 25 10 9 4 10 10 
fist 16 44 53 4 -26 -12 -1 8 
fist 28 26 -22 14 42 -13 -4 7 
fist -90 -56 15 6 -7 -2 -5 -20 
fist 90 -34 101 81 3 2 85 109 
fist 80 40 17 77 1 7 -2 19 
fist 7 57 -37 34 0 9 90 52 
fist -47 -78 -16 10 -16 -18 64 -9 
fist -47 16 -42 76 92 -22 -2 43 
fist -67 44 44 -10 -9 -3 45 40 
fist 32 36 32 -4 -4 -32 -36 -2 
fist 4 4 -128 12 6 11 4 12 
fist 8 12 81 28 -1 -3 0 23 
fist 12 2 -114 -38 -53 -7 -4 -3 
fist 8 19 84 117 51 16 6 2 
fist 0 -32 102 -73 10 -33 -34 -10 
fist -2 8 73 18 -17 5 3 10 
fist -22 -1 72 48 45 -4 2 -4 
fist 36 -7 15 -17 -3 -12 -18 -2 
fist -10 8 80 -3 0 -15 -8 -4 
fist 27 7 9 -19 12 13 3 -8 
fist 6 -22 -7 31 -26 -32 -64 21 
fist -12 5 2 -7 1 -9 5 -16 
fist -38 -18 -33 6 -1 -2 -10 -5 
fist -26 -11 -49 -5 0 3 -6 -53 
fist -17 -5 18 -13 -5 -32 -69 -84 
fist 3 15 -53 -6 -3 -19 24 4 
fist -3 -13 -22 -3 -1 -3 -9 24 
fist -43 -27 -20 4 0 -3 0 0 
fist -28 12 8 0 -4 4 0 -4 
fist 77 24 -16 -5 -3 1 5 1 
fist -45 -6 -6 2 -1 -1 -15 -15 
fist -58 -3 -14 -13 -5 -9 -10 -5 
fist -34 -32 -13 -8 0 11 22 -1 
fist -6 -16 10 -7 -3 0 -2 0 
fist -3 -3 -3 -16 -3 -2 -1 -1 
fist 0 -33 -38 -20 -8 -9 -9 -42 
fist 22 -27 -98 -8 -3 -2 -6 -3 
fist 23 23 39 13 3 6 -3 11 
fist 3 -5 -18 7 2 1 -5 -4 
fist -42 -41 -7 8 1 0 23 1 
fist -4 -10 -36 -22 -6 -8 -34 -1 
fist 28 3 26 -1 0 3 3 -3 
fist 16 -6 46 22 -3 -6 -42 -6 
fist -15 8 -31 21 -3 -9 3 26 
fist -10 -14 54 -5 -2 -8 -23 -12 
fist -84 -49 -11 73 83 7 -15 -26 
fist 58 7 31 -74 -47 20 -32 4 
fist -123 -52 -37 -114 -11 4 72 -65 
fist -65 -128 -79 -118 -66 -17 13 7 
fist 88 62 5 -44 -38 -6 22 -2 
fist -21 7 -39 -2 -15 -17 -87 -94 
fist -32 8 -7 35 30 -11 -30 0 
fist -14 11 2 -9 -1 -10 0 -44 
fist -15 14 -28 -74 44 -67 -12 -23 
fist 13 -16 17 31 7 -22 -42 -17 
fist -32 -82 6 -25 -19 -22 6 50 
fist -35 -64 -5 -25 -2 -37 27 30 
fist 27 5 -88 -18 -26 -60 -76 -19 
fist 9 -101 -85 -66 -74 16 -14 -22 
fist 30 -5 38 15 7 -42 -25 7 
fist 53 -57 111 -11 -16 33 11 96 
fist 67 -14 37 29 -26 -18 5 -7 
fist -73 -63 -29 -33 10 -12 -11 -18 
fist 14 -54 -12 -32 -34 -10 4 -4 
fist -6 -49 -2 3 6 11 -5 -2 
fist -6 4 -120 -1 23 7 22 -68 
fist -9 -27 50 11 -1 -1 6 -5 
fist -6 28 -13 10 -10 -12 7 4 
fist -13 9 17 -2 -2 -4 -6 -2 
fist -2 -4 -19 -11 0 3 0 2 
fist 8 -2 -11 0 -1 0 17 -43 
fist 8 34 5 -1 -1 3 -2 -9 
fist -3 -5 -19 -5 -2 -4 -2 0 
fist 5 -17 9 4 -1 -2 -3 2 
fist 30 -6 -12 -4 0 -7 0 2 
fist 3 -8 -12 -3 -3 -1 0 0 
fist -13 -20 6 0 -2 -1 -2 -3 
fist -1 5 -49 -2 -2 0 0 1 
fist 5 -7 -8 -4 0 0 -2 1 
fist -15 3 3 7 0 -5 0 -2 
fist -4 13 -4 -1 1 0 -1 0 
fist -19 -41 -10 -3 -4 -4 -4 -2 
fist 17 5 -28 0 2 -1 5 -4 
fist -18 -11 -40 -5 -4 3 -26 -13 
fist 9 -4 19 3 -2 -3 -27 25 
fist 3 -18 -48 -7 -2 0 1 10 
